T24964;01/07/2022;15:15:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tarefas Código do Atendimento;Data Inicio Execucao Atividade Gerada Pelo Sistema;Hora Inicio Execucao Atividade Gerada Pelo Sistema;Hora Fim Execucao Atividade Gerada Pelo Sistema;Execução de Atendimentos GPS Coletado;Execução de Atendimentos Latitude;Execução de Atendimentos Longitude;Cliente GPS Coletado;Entregador Nome;Seção Descrição;Codigo_de_registro;Disciplina;CONCESSIONARIA__TRECHO;Concessionaria;Trecho;PISTA;SENTIDO_;km_000000_ou_000000_ao_000000;LOCAL;Coordenada_;ELEMENTO;DESCREVA_O_ELEMENTO;OCORRENCIA;OUTRAS_OCORRENCIAS;OBSERVACAO;AUDIO;RETORNO_A_OCORRENCIA;MES;A_OCORRENCIA_FOI_ATENDIDA_;Imagem_1;Imagem_2;Imagem_3;Imagem_4;Imagem_5;Imagem_6;Imagem_7;Imagem_8;Imagem_9;Imagem_10;Imagem_11;Imagem_12;ESTADO_GERAL;TEMPO_DE_FILA_APROXIMADO;Deseja_caracterizar_esse_registro_como_uma_ocorrencia_relevante;NOME_DA_OBRA;PERCENTUAL_MENSAL_DE_EXECUCAO_FISICA_;PERCENTUAL_ACUMULADO_DE_EXECUCAO_FISICA_;CUMPRIMENTO_DO_PLANO_DE_TRABALHO_ACEITO_PELA_ANTT;ATENDIMENTO_AO_PROJETO_EXECUTIVO_ACEITO_PELA_ANTT;ATENDIMENTO_AO_PER;SINALIZACAO_DE_OBRA;ATRASOS;OBRA_CONCLUIDA;COMPRIMENTO_APROXIMADO_DA_FILA_m;COORDENADA_FINAL
315973861;23/06/2022;10:06:32;10:07:18;-28.4277850000000036 -48.8816200000000052;-284.277.850.000.000.000;-488.816.200.000.000.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;318+400 ao 318+550;;-28.427785000000004,-48.881620000000005;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406935727&token=3b438bf3467fd94cab9e31c4eed32fd6;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973862;23/06/2022;10:07:59;10:08:54;-28.4263849999999962 -48.8869649999999965;-284.263.849.999.999.000;-488.869.649.999.999.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;319+100 ao 319+200;;-28.426651666666665,-48.887095;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?Obstruído?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406935755&token=ca5ccb53b5570439e3df1cec08ba734c;https://picviewer.umov.me/Pic/GetImage?id=406935795&token=2dfa7fc36874b06f60ddb0b6116a15f8;https://picviewer.umov.me/Pic/GetImage?id=406935827&token=41a01dcaaec2be0a169ca314e4a32eea;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973863;23/06/2022;10:09:45;10:10:34;-28.4265966666666685 -48.8882266666666681;-284.265.966.666.666.000;-488.882.266.666.666.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;319+940 ao 320+100;;-28.42659666666667,-48.88822666666667;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406935867&token=355de9ac1c5d71586cafb0e418f41496;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973848;23/06/2022;10:10:36;10:11:12;-28.4243466666666649 -48.8972633333333278;-284.243.466.666.666.000;-488.972.633.333.333.000;0 0;500 - SC2;REGISTRO;313329196;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;320+180 ao 320+250;;-28.424294999999997,-48.89514333333333;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Acúmulo de vegetação e detritos no bordo esquerdo da pista, impossibilitando o escoamento da água;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406935884&token=d0838ea55035826e5e7c9b0f7f2eb3c4;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973865;23/06/2022;10:11:27;10:12:12;-28.4241349999999997 -48.9003783333333431;-284.241.349.999.999.000;-489.003.783.333.333.000;0 0;500 - SC2;REGISTRO;313329196;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;320+500;;-28.424278333333337,-48.897661666666664;OBRA DE TERCEIROS;;;;Obra irregular;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406935902&token=d9620e2fcfa4aa3fc6a44ec92f32ba5b;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973866;23/06/2022;10:12:54;10:13:36;-28.4271700000000003 -48.9077933333333306;-284.271.700.000.000.000;-489.077.933.333.333.000;0 0;500 - SC2;REGISTRO;313329196;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;321+200;;-28.427281666666666,-48.90753500000001;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Acúmulo de vegetação e detritos no bordo esquerdo da pista, impossibilitando o escoamento da água;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406935919&token=ae952f14f9875d33bf7555278560030e;https://picviewer.umov.me/Pic/GetImage?id=406935929&token=b9dae05c0a079e76284889dacde794b3;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973867;23/06/2022;10:15:00;10:15:36;-28.428563333333333 -48.9151266666666587;-28.428.563.333.333.300;-489.151.266.666.666.000;0 0;500 - SC2;REGISTRO;313329196;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;321+900 ao 321+950;;-28.428563333333333,-48.91512666666666;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Acúmulo de vegetação e detritos no bordo esquerdo da pista, impossibilitando o escoamento da água;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406935933&token=5ab273de6f131c7d239b1f0e015dcccd;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973868;23/06/2022;10:18:20;10:19:04;-28.4243333333333332 -48.9407366666666661;-284.243.333.333.333.000;-489.407.366.666.666.000;0 0;500 - SC2;REGISTRO;313329196;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;324+500;;-28.424333333333333,-48.940736666666666;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Acúmulo de vegetação e detritos no bordo esquerdo da pista, impossibilitando o escoamento da água;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406935960&token=ebc4ad346a0445ad2435563e3dac2cff;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973864;23/06/2022;10:19:05;10:21:03;-28.4243499999999969 -48.9407700000000077;-284.243.499.999.999.000;-489.407.700.000.000.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;324+500 ao 325+100;;-28.424333333333333,-48.940736666666666;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?;;Ausência de dispositivo de drenagem em alguns pontos.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406935967&token=7597a2bc1ba26907fb471f914a1477c4;https://picviewer.umov.me/Pic/GetImage?id=406935986&token=c53c4fc76deebc796ba7339a61b3fbb4;https://picviewer.umov.me/Pic/GetImage?id=406936005&token=f10a07d1ea1e5d0ead565e09fc99d857;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973869;23/06/2022;10:21:04;10:21:32;-28.4253633333333333 -48.9445033333333228;-284.253.633.333.333.000;-489.445.033.333.333.000;0 0;500 - SC2;REGISTRO;313329196;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;325+100;;-28.425380000000004,-48.944345000000006;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Acúmulo de vegetação e detritos no bordo esquerdo da pista, impossibilitando o escoamento da água;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936016&token=90838f03a968db1a2a4b0e07918928e2;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973871;23/06/2022;10:21:37;10:22:57;-28.4256399999999978 -48.9451666666666654;-284.256.399.999.999.000;-489.451.666.666.666.000;0 0;500 - SC2;REGISTRO;313329196;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;325+300 ao 325+600;;-28.425363333333333,-48.94450333333332;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Acúmulo de vegetação e detritos no bordo esquerdo da pista, impossibilitando o escoamento da água;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936022&token=2c0a86277fd880a5cb98b319a473f137;https://picviewer.umov.me/Pic/GetImage?id=406936044&token=94b15745acafc8af331e4f27439a9494;https://picviewer.umov.me/Pic/GetImage?id=406936063&token=d156d62597aa204efffefd06efa43157;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973870;23/06/2022;10:23:25;10:24:54;-28.4307949999999963 -48.9545266666666663;-284.307.949.999.999.000;-489.545.266.666.666.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;326+000 ao 326+400;;-28.430794999999996,-48.954526666666666;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?Obstruído?Sujeira geral?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936086&token=fc1c971ae3975db70616dca0bc55ec4a;https://picviewer.umov.me/Pic/GetImage?id=406936102&token=54520f415dbf440de26781a17ece9836;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973835;23/06/2022;10:25:43;10:26:25;-28.4319400000000009 -48.9557050000000018;-284.319.400.000.000.000;-489.557.050.000.000.000;0 0;500 - SC2;REGISTRO;315527580;OPERAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;327+300;;-28.43188,-48.95559166666667;FRENTE DE CONSERVAÇÃO;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936110&token=69de64c4bbffb1abfbf9059b35539e3e;;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;
315527551;23/06/2022;10:37:11;10:44:16;-28.4943383333333351 -49.0429933333333352;-284.943.383.333.333.000;-490.429.933.333.333.000;0 0;500 - SC2;REGISTRO;315527551;INTERSEÇÕES, ACESSOS E RETORNOS;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;337+900;;-28.49536666666667,-49.04408333333334;ACESSO;;;;Execução de sistema de drenagem e melhoria do talude de aterro. Na rotatória o sistema de drenagem, a base e as marcações da geometria encontram-se executados.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936131&token=43f661c7cf7756ec7426e3af4937ca08;https://picviewer.umov.me/Pic/GetImage?id=406936155&token=5d714cc758a8cc2d9d225008bacf12c8;https://picviewer.umov.me/Pic/GetImage?id=406936180&token=096ccdb24b6fe559ffaca9998caf03e3;https://picviewer.umov.me/Pic/GetImage?id=406936207&token=5a2417c0682125a338a0fccf630a711e;https://picviewer.umov.me/Pic/GetImage?id=406936241&token=8f27edff0356b3d32c274d9d548399be;;;;;;;;BOM;;NÃO;;;;;;;;;;;
315973872;23/06/2022;10:45:35;10:46:20;-28.4984466666666698 -49.0456716666666708;-284.984.466.666.666.000;-490.456.716.666.666.000;0 0;500 - SC2;REGISTRO;313329196;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;338+300;;-28.49844666666667,-49.04567166666667;FAIXA DE DOMÍNIO;;;;Ausência de sarjeta para escoamento da água.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936276&token=57f1db72dedc369ca6d7561b7064adc4;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973877;23/06/2022;10:48:12;10:48:49;-28.511490000000002 -49.0516133333333357;-28.511.490.000.000.000;-490.516.133.333.333.000;0 0;500 - SC2;REGISTRO;313329196;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;339+840;;-28.511490000000002,-49.051613333333336;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Acúmulo de vegetação e detritos no bordo esquerdo da pista, impossibilitando o escoamento da água;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936314&token=889b72c2da2c5c83eb7d750f3cfefe21;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973873;23/06/2022;10:49:30;10:50:32;-28.5198283333333329 -49.0544166666666754;-285.198.283.333.333.000;-490.544.166.666.666.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;340+700 ao 341+000;;-28.519828333333333,-49.054416666666675;SARJETA-CANALETA-VALETA;;Deságue deficiente?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936351&token=124afa52f8babbee53e201c40b92ca88;https://picviewer.umov.me/Pic/GetImage?id=406936385&token=cae1ecd4f7d7ae0027d7634223f5f0d4;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973879;23/06/2022;10:50:40;10:51:16;-28.5200199999999988 -49.0545716666666678;-285.200.199.999.999.000;-490.545.716.666.666.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;340+860;;-28.519855,-49.05448833333333;MEIO FIO;;Dispositivo de concreto danificado?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936432&token=2e71aacc0ca311f19a4892b9b0e21cdb;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973880;23/06/2022;10:51:59;10:53:00;-28.5202583333333308 -49.0548366666666738;-285.202.583.333.333.000;-490.548.366.666.666.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;341+300;;-28.520056666666665,-49.054586666666665;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936463&token=cba2b9bcb24cab8a677394c66cf7d7a5;https://picviewer.umov.me/Pic/GetImage?id=406936499&token=742e248c61f031f35d937823a586702a;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973881;23/06/2022;10:53:52;10:55:00;-28.5304416666666683 -49.0518150000000048;-285.304.416.666.666.000;-490.518.150.000.000.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;342+500 ao 342+900;;-28.53014,-49.05046333333333;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?Obstruído?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936534&token=a0316cdba381e5831fbc63d04959496a;https://picviewer.umov.me/Pic/GetImage?id=406936565&token=7f4e33a8bfac8dee3ed87518a07d53ea;https://picviewer.umov.me/Pic/GetImage?id=406936595&token=00deb1645f5661c644d72078449cf2e9;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973875;23/06/2022;10:56:25;10:56:58;-28.5534549999999996 -49.054316666666665;-285.534.549.999.999.000;-49.054.316.666.666.600;0 0;500 - SC2;REGISTRO;315527580;OPERAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;344+600;;-28.553455,-49.054316666666665;FRENTE DE RECUPERAÇÃO E MANUTENÇÃO;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936614&token=a326c6c7a551a4208d92c8a002e202c0;;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;
315973882;23/06/2022;10:59:26;11:00:13;-28.5771100000000011 -49.0525716666666725;-285.771.100.000.000.000;-490.525.716.666.666.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;347+200 ao 347+350;;-28.57710833333333,-49.05257666666667;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?Obstruído?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936650&token=1260b9283cec2fe2e5f6f78e502cf1b2;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973884;23/06/2022;11:00:16;11:01:43;-28.5776749999999993 -49.0523216666666642;-285.776.749.999.999.000;-490.523.216.666.666.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;347+500 ao 347+700;;-28.577576666666666,-49.05242499999999;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?Obstruído?;;Em ambos os sentidos;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936696&token=5852cd0aaacc25fdd7812faea70e9f30;https://picviewer.umov.me/Pic/GetImage?id=406936716&token=bfb6d4d16f801261eb0eb6d14719019d;https://picviewer.umov.me/Pic/GetImage?id=406936740&token=1a0a20cc8776253e59f17341478d92d3;https://picviewer.umov.me/Pic/GetImage?id=406936786&token=c44ad18b3df5b6a725661a2d39ba53b9;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973885;23/06/2022;11:02:05;11:02:35;-28.5856433333333371 -49.049008333333326;-285.856.433.333.333.000;-49.049.008.333.333.300;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;348+280;;-28.581975000000003,-49.04923999999999;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936812&token=5ee4c5bd9228c350c2db0598ee908ef4;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973886;23/06/2022;11:03:43;11:04:18;-28.5937899999999985 -49.0481633333333349;-285.937.899.999.999.000;-490.481.633.333.333.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;349+700 ao 349+840;;-28.589043333333333,-49.05144166666667;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936838&token=6e7b23ec727c83c425e9c9b020ff91a9;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973887;23/06/2022;11:04:28;11:05:20;-28.5998650000000012 -49.0516633333333303;-285.998.650.000.000.000;-490.516.633.333.333.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;350+300;;-28.598776666666662,-49.05068833333333;SARJETA-CANALETA-VALETA;;Obstruído?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936864&token=27f2f6139101085c8829a352e02b7651;https://picviewer.umov.me/Pic/GetImage?id=406936879&token=be4d9c01dbc544d4238fe48d8c280d39;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973888;23/06/2022;11:06:42;11:07:24;-28.6138683333333361 -49.0652049999999988;-286.138.683.333.333.000;-490.652.049.999.999.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;352+300;;-28.613868333333336,-49.065205;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?Obstruído?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936896&token=5d79af0ccfe9e9b3ca8835b785c47781;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973889;23/06/2022;11:08:29;11:09:14;-28.623465000000003 -49.0782833333333386;-28.623.465.000.000.000;-490.782.833.333.333.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;353+900 ao 354+100;;-28.623465000000003,-49.07828333333334;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?;;Em ambos os sentidos;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936915&token=e5f82c3c92916a6fed8de2fae547ad75;https://picviewer.umov.me/Pic/GetImage?id=406936934&token=0685402467f2031cf18e15f6138ca062;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315527520;23/06/2022;11:09:55;11:10:30;-28.6273116666666674 -49.0837766666666724;-286.273.116.666.666.000;-490.837.766.666.666.000;0 0;500 - SC2;REGISTRO;315527520;TERRAPLENOS E CONTENÇÕES;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;354+600;;-28.627313333333337,-49.08377166666667;TALUDE CORTE;;Cobertura vegetal deficiente?Escorregamento?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936952&token=2b869c0365ff6cb3be4d9671c47d02b3;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973876;23/06/2022;11:11:05;11:18:49;-28.6310799999999972 -49.0903833333333282;-286.310.799.999.999.000;-490.903.833.333.333.000;0 0;500 - SC2;REGISTRO;315527551;INTERSEÇÕES, ACESSOS E RETORNOS;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;355+480;;-28.627323333333333,-49.08458833333334;ACESSO;;;;Faixa de desaceleração e canaleta executadas, porém  sem sinalização horizontal ainda. Pavimento do acesso e faixa de aceleração a ser realizada e dissipador de energia sendo executado.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406936971&token=d9f4ab78798f9bdda40463a108096331;https://picviewer.umov.me/Pic/GetImage?id=406936995&token=6ea57bf2d3eab7435fd3bd4f73d43ba7;https://picviewer.umov.me/Pic/GetImage?id=406937016&token=4cae9b3974c64f2747bd4c2af92eddd7;https://picviewer.umov.me/Pic/GetImage?id=406937068&token=f42d695faba3e09dc299b25d2b03b019;https://picviewer.umov.me/Pic/GetImage?id=406937151&token=879c75ee7511eb93fa2c289f3652277f;https://picviewer.umov.me/Pic/GetImage?id=406937232&token=2d64ad7d2705b7b7856ac6a0a5e65c36;;;;;;;BOM;;NÃO;;;;;;;;;;;
315973890;23/06/2022;11:24:46;11:25:28;-28.6792483333333301 -49.1408549999999948;-286.792.483.333.333.000;-491.408.549.999.999.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;362+900 ao 362+100;;-28.67924833333333,-49.140854999999995;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?Sujeira geral?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406937301&token=1e7280103c26bf8abb0fdb1044d97a0c;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973878;23/06/2022;11:26:05;11:27:06;-28.6800250000000005 -49.1419666666666686;-286.800.250.000.000.000;-491.419.666.666.666.000;0 0;500 - SC2;REGISTRO;313329196;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;363+700;;-28.679925000000004,-49.14168166666666;VEGETAÇÃO - FAIXA DE DOMÍNIO;;;;Acúmulo de vegetação e detritos no bordo direito da pista, impossibilitando o escoamento da água;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406937349&token=dca73f60b1b814ae8dcb8dabf4bd8451;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973860;23/06/2022;11:35:40;11:37:07;-28.7334033333333316 -49.2454499999999982;-287.334.033.333.333.000;-492.454.499.999.999.000;0 0;500 - SC2;REGISTRO;315527640;PAVIMENTAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;375+180;;-28.73340333333333,-49.24545;PISTA - PAVIMENTO FLEXÍVEL;;Panela / Buraco?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406937370&token=9fd4322d9133f663600ff5764d7e073d;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973893;23/06/2022;12:14:15;12:14:42;-28.7853416666666675 -49.3382866666666686;-287.853.416.666.666.000;-493.382.866.666.666.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;386+080;;-28.785341666666667,-49.33828666666667;SARJETA-CANALETA-VALETA;;Sujeira geral?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406937417&token=c03d4c6ea2475bac1604dba649d30e62;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973896;23/06/2022;12:18:08;12:18:53;-28.8067266666666697 -49.3754966666666704;-288.067.266.666.666.000;-493.754.966.666.666.000;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;390+300 ao 390+500;;-28.80672666666667,-49.37549666666667;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?Sujeira geral?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406937468&token=bcbd7f7897b468299d519ac363fea6d5;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315973897;23/06/2022;12:24:23;12:25:18;-28.8438983333333319 -49.43160666666666;-288.438.983.333.333.000;-4.943.160.666.666.660;0 0;500 - SC2;REGISTRO;315527636;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;397+200 ao 397+450;;-28.843898333333332,-49.43160666666666;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?Sujeira geral?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406937499&token=56d221676344cbfdad6548774963cb8d;https://picviewer.umov.me/Pic/GetImage?id=406937533&token=4d350e0e7a21510dd70aa01e7854e0af;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
